Date,Close
2023-03-27 00:00:00+02:00,49.613033294677734
2023-03-28 00:00:00+02:00,50.92639923095703
2023-03-29 00:00:00+02:00,51.2404670715332
2023-03-30 00:00:00+02:00,51.7829475402832
2023-03-31 00:00:00+02:00,51.73536682128906
2023-04-03 00:00:00+02:00,54.780860900878906
2023-04-04 00:00:00+02:00,53.99093246459961
2023-04-05 00:00:00+02:00,54.38113784790039
2023-04-06 00:00:00+02:00,54.7237548828125
2023-04-11 00:00:00+02:00,55.62788772583008
2023-04-12 00:00:00+02:00,55.63740158081055
2023-04-13 00:00:00+02:00,55.41850662231445
2023-04-14 00:00:00+02:00,55.884849548339844
2023-04-17 00:00:00+02:00,55.89436721801758
2023-04-18 00:00:00+02:00,55.818233489990234
2023-04-19 00:00:00+02:00,55.2662353515625
2023-04-20 00:00:00+02:00,54.79989242553711
2023-04-21 00:00:00+02:00,54.914100646972656
2023-04-24 00:00:00+02:00,55.399471282958984
2023-04-25 00:00:00+02:00,54.86651611328125
2023-04-26 00:00:00+02:00,55.58030319213867
2023-04-27 00:00:00+02:00,54.124176025390625
2023-04-28 00:00:00+02:00,55.14250946044922
2023-05-02 00:00:00+02:00,52.344459533691406
2023-05-03 00:00:00+02:00,51.99232482910156
2023-05-04 00:00:00+02:00,52.020877838134766
2023-05-05 00:00:00+02:00,53.41990280151367
2023-05-08 00:00:00+02:00,53.48652648925781
2023-05-09 00:00:00+02:00,52.772735595703125
2023-05-10 00:00:00+02:00,52.905975341796875
2023-05-11 00:00:00+02:00,52.220741271972656
2023-05-12 00:00:00+02:00,53.06776428222656
2023-05-15 00:00:00+02:00,53.181976318359375
2023-05-16 00:00:00+02:00,52.47770309448242
2023-05-17 00:00:00+02:00,52.52528762817383
2023-05-18 00:00:00+02:00,53.00114822387695
2023-05-19 00:00:00+02:00,53.41038131713867
2023-05-22 00:00:00+02:00,53.22004318237305
2023-05-23 00:00:00+02:00,54.26693344116211
2023-05-24 00:00:00+02:00,54.11465835571289
2023-05-25 00:00:00+02:00,52.344459533691406
2023-05-26 00:00:00+02:00,53.06776428222656
2023-05-29 00:00:00+02:00,53.039215087890625
2023-05-30 00:00:00+02:00,51.221435546875
2023-05-31 00:00:00+02:00,50.51716232299805
2023-06-01 00:00:00+02:00,51.19288635253906
2023-06-02 00:00:00+02:00,52.515769958496094
2023-06-05 00:00:00+02:00,52.201698303222656
2023-06-06 00:00:00+02:00,51.716331481933594
2023-06-07 00:00:00+02:00,52.14459991455078
2023-06-08 00:00:00+02:00,52.37301254272461
2023-06-09 00:00:00+02:00,52.296878814697266
2023-06-12 00:00:00+02:00,51.34516143798828
2023-06-13 00:00:00+02:00,51.54501724243164
2023-06-14 00:00:00+02:00,51.307090759277344
2023-06-15 00:00:00+02:00,51.154815673828125
2023-06-16 00:00:00+02:00,51.20240020751953
2023-06-19 00:00:00+02:00,51.21192169189453
2023-06-20 00:00:00+02:00,50.59330368041992
2023-06-21 00:00:00+02:00,51.97346878051758
2023-06-22 00:00:00+02:00,50.68016052246094
2023-06-23 00:00:00+02:00,50.2361946105957
2023-06-26 00:00:00+02:00,50.73807144165039
2023-06-27 00:00:00+02:00,50.18793869018555
2023-06-28 00:00:00+02:00,50.207244873046875
2023-06-29 00:00:00+02:00,50.12037658691406
2023-06-30 00:00:00+02:00,50.71876907348633
2023-07-03 00:00:00+02:00,51.63566589355469
2023-07-04 00:00:00+02:00,51.761138916015625
2023-07-05 00:00:00+02:00,50.86354446411133
2023-07-06 00:00:00+02:00,48.81742477416992
2023-07-07 00:00:00+02:00,49.31930160522461
2023-07-10 00:00:00+02:00,49.444766998291016
2023-07-11 00:00:00+02:00,50.178287506103516
2023-07-12 00:00:00+02:00,50.73807144165039
2023-07-13 00:00:00+02:00,50.80563735961914
2023-07-14 00:00:00+02:00,49.49302673339844
2023-07-17 00:00:00+02:00,49.184181213378906
2023-07-18 00:00:00+02:00,49.76327133178711
2023-07-19 00:00:00+02:00,50.49678421020508
2023-07-20 00:00:00+02:00,51.44263458251953
2023-07-21 00:00:00+02:00,52.10859680175781
2023-07-24 00:00:00+02:00,52.88071060180664
2023-07-25 00:00:00+02:00,52.4463996887207
2023-07-26 00:00:00+02:00,51.98311996459961
2023-07-27 00:00:00+02:00,52.427093505859375
2023-07-28 00:00:00+02:00,52.54290771484375
2023-07-31 00:00:00+02:00,53.33433151245117
2023-08-01 00:00:00+02:00,52.70698547363281
2023-08-02 00:00:00+02:00,51.25925827026367
2023-08-03 00:00:00+02:00,52.21475601196289
2023-08-04 00:00:00+02:00,53.63352966308594
2023-08-07 00:00:00+02:00,53.4984130859375
2023-08-08 00:00:00+02:00,53.23781967163086
2023-08-09 00:00:00+02:00,55.052310943603516
2023-08-10 00:00:00+02:00,55.80513000488281
2023-08-11 00:00:00+02:00,55.17777633666992
2023-08-14 00:00:00+02:00,54.608341217041016
2023-08-15 00:00:00+02:00,54.14506530761719
2023-08-16 00:00:00+02:00,54.35739517211914
2023-08-17 00:00:00+02:00,54.78206253051758
2023-08-18 00:00:00+02:00,55.02334976196289
2023-08-21 00:00:00+02:00,55.5831413269043
2023-08-22 00:00:00+02:00,55.95955276489258
2023-08-23 00:00:00+02:00,54.984745025634766
2023-08-24 00:00:00+02:00,55.17777633666992
2023-08-25 00:00:00+02:00,55.322547912597656
2023-08-28 00:00:00+02:00,55.872684478759766
2023-08-29 00:00:00+02:00,55.84373474121094
2023-08-30 00:00:00+02:00,55.92094421386719
2023-08-31 00:00:00+02:00,56.04641342163086
2023-09-01 00:00:00+02:00,56.83784103393555
2023-09-04 00:00:00+02:00,56.673763275146484
2023-09-05 00:00:00+02:00,57.812644958496094
2023-09-06 00:00:00+02:00,57.43623733520508
2023-09-07 00:00:00+02:00,57.79334259033203
2023-09-08 00:00:00+02:00,58.275917053222656
2023-09-11 00:00:00+02:00,58.62337112426758
2023-09-12 00:00:00+02:00,59.154205322265625
2023-09-13 00:00:00+02:00,59.09629821777344
2023-09-14 00:00:00+02:00,60.109703063964844
2023-09-15 00:00:00+02:00,60.196571350097656
2023-09-18 00:00:00+02:00,59.82981872558594
2023-09-19 00:00:00+02:00,60.843223571777344
2023-09-20 00:00:00+02:00,60.833457946777344
2023-09-21 00:00:00+02:00,60.43304443359375
2023-09-22 00:00:00+02:00,60.462345123291016
2023-09-25 00:00:00+02:00,60.67720031738281
2023-09-26 00:00:00+02:00,60.462345123291016
2023-09-27 00:00:00+02:00,61.45849609375
2023-09-28 00:00:00+02:00,62.13235855102539
2023-09-29 00:00:00+02:00,60.85299301147461
2023-10-02 00:00:00+02:00,60.11075973510742
2023-10-03 00:00:00+02:00,59.847076416015625
2023-10-04 00:00:00+02:00,58.68490219116211
2023-10-05 00:00:00+02:00,58.37238693237305
2023-10-06 00:00:00+02:00,58.92905807495117
2023-10-09 00:00:00+02:00,59.95450210571289
2023-10-10 00:00:00+02:00,60.442813873291016
2023-10-11 00:00:00+02:00,60.24748611450195
2023-10-12 00:00:00+02:00,60.71626281738281
2023-10-13 00:00:00+02:00,61.69287872314453
2023-10-16 00:00:00+02:00,61.585453033447266
2023-10-17 00:00:00+02:00,61.7026481628418
2023-10-18 00:00:00+02:00,62.28861618041992
2023-10-19 00:00:00+02:00,61.849143981933594
2023-10-20 00:00:00+02:00,61.106910705566406
2023-10-23 00:00:00+02:00,60.84322738647461
2023-10-24 00:00:00+02:00,60.57953643798828
2023-10-25 00:00:00+02:00,60.74556350708008
2023-10-26 00:00:00+02:00,61.01901626586914
2023-10-27 00:00:00+02:00,61.52685546875
2023-10-30 00:00:00+01:00,61.517093658447266
2023-10-31 00:00:00+01:00,61.7221794128418
2023-11-01 00:00:00+01:00,62.14212417602539
2023-11-02 00:00:00+01:00,63.079673767089844
2023-11-03 00:00:00+01:00,60.87252426147461
2023-11-06 00:00:00+01:00,61.19480895996094
2023-11-07 00:00:00+01:00,59.808013916015625
2023-11-08 00:00:00+01:00,59.3587646484375
2023-11-09 00:00:00+01:00,59.92520523071289
2023-11-10 00:00:00+01:00,60.58930587768555
2023-11-13 00:00:00+01:00,61.3217658996582
2023-11-14 00:00:00+01:00,61.077613830566406
2023-11-15 00:00:00+01:00,61.14597702026367
2023-11-16 00:00:00+01:00,59.5345573425293
2023-11-17 00:00:00+01:00,60.36468505859375
2023-11-20 00:00:00+01:00,61.52685546875
2023-11-21 00:00:00+01:00,61.47802734375
2023-11-22 00:00:00+01:00,60.40374755859375
2023-11-23 00:00:00+01:00,61.3412971496582
2023-11-24 00:00:00+01:00,61.66358184814453
2023-11-27 00:00:00+01:00,61.39012908935547
2023-11-28 00:00:00+01:00,61.7124137878418
2023-11-29 00:00:00+01:00,60.23772430419922
2023-11-30 00:00:00+01:00,60.80415725708008
2023-12-01 00:00:00+01:00,60.901824951171875
2023-12-04 00:00:00+01:00,59.95450210571289
2023-12-05 00:00:00+01:00,59.93497085571289
2023-12-06 00:00:00+01:00,59.2318115234375
2023-12-07 00:00:00+01:00,59.251338958740234
2023-12-08 00:00:00+01:00,60.452579498291016
2023-12-11 00:00:00+01:00,60.52094268798828
2023-12-12 00:00:00+01:00,59.876373291015625
2023-12-13 00:00:00+01:00,59.92520523071289
2023-12-14 00:00:00+01:00,59.97403335571289
2023-12-15 00:00:00+01:00,60.18889236450195
2023-12-18 00:00:00+01:00,60.89205551147461
2023-12-19 00:00:00+01:00,60.54047775268555
2023-12-20 00:00:00+01:00,60.69673538208008
2023-12-21 00:00:00+01:00,60.55023956298828
2023-12-22 00:00:00+01:00,60.84322738647461
2023-12-27 00:00:00+01:00,61.00925064086914
2023-12-28 00:00:00+01:00,59.97403335571289
2023-12-29 00:00:00+01:00,60.15959167480469
